Month,country,index,Mkt-RF,SMB,HML,RMW,CMA,RF,,,Mom   
201003,FCHI.GI,7.15083,6.37,-0.72,4.35,0.29,-0.26,0.01,,,
201003,GDAXI.GI,9.915048,6.37,-0.72,4.35,0.29,-0.26,0.01,,,
201003,ASE.GI,8.066759,6.37,-0.72,4.35,0.29,-0.26,0.01,,,
201003,ISEQ.GI,10.584981,6.37,-0.72,4.35,0.29,-0.26,0.01,,,
201003,ITLMS.GI,8.270955,6.37,-0.72,4.35,0.29,-0.26,0.01,,,
201003,AEX.GI,8.333858,6.37,-0.72,4.35,0.29,-0.26,0.01,,,
201003,BVLX.GI,6.347163,6.37,-0.72,4.35,0.29,-0.26,0.01,,,
201003,IBEX.GI,5.203414,6.37,-0.72,4.35,0.29,-0.26,0.01,,,
201004,ATX.GI,0.61959,-1.68,3.25,-0.44,1.56,-1.32,0.01,,,
201004,BFX.GI,-3.302674,-1.68,3.25,-0.44,1.56,-1.32,0.01,,,
201004,HEX.GI,-4.114259,-1.68,3.25,-0.44,1.56,-1.32,0.01,,,
201004,FCHI.GI,-3.951173,-1.68,3.25,-0.44,1.56,-1.32,0.01,,,
201004,GDAXI.GI,-0.290076,-1.68,3.25,-0.44,1.56,-1.32,0.01,,,
201004,ASE.GI,-9.552646,-1.68,3.25,-0.44,1.56,-1.32,0.01,,,
201004,ISEQ.GI,6.898863,-1.68,3.25,-0.44,1.56,-1.32,0.01,,,
201004,ITLMS.GI,-5.073266,-1.68,3.25,-0.44,1.56,-1.32,0.01,,,
201004,AEX.GI,0.490965,-1.68,3.25,-0.44,1.56,-1.32,0.01,,,
201004,BVLX.GI,-7.074979,-1.68,3.25,-0.44,1.56,-1.32,0.01,,,
201004,IBEX.GI,-3.487163,-1.68,3.25,-0.44,1.56,-1.32,0.01,,,
201005,ATX.GI,-8.591038,-12.05,-0.64,-3.68,0.36,-0.85,0.01,,,
201005,BFX.GI,-4.202281,-12.05,-0.64,-3.68,0.36,-0.85,0.01,,,
201005,HEX.GI,-7.247404,-12.05,-0.64,-3.68,0.36,-0.85,0.01,,,
201005,FCHI.GI,-8.106649,-12.05,-0.64,-3.68,0.36,-0.85,0.01,,,
201005,GDAXI.GI,-2.792998,-12.05,-0.64,-3.68,0.36,-0.85,0.01,,,
201005,ASE.GI,-17.070145,-12.05,-0.64,-3.68,0.36,-0.85,0.01,,,
201005,ISEQ.GI,-13.226376,-12.05,-0.64,-3.68,0.36,-0.85,0.01,,,
201005,ITLMS.GI,-9.162668,-12.05,-0.64,-3.68,0.36,-0.85,0.01,,,
201005,AEX.GI,-7.288023,-12.05,-0.64,-3.68,0.36,-0.85,0.01,,,
201005,BVLX.GI,-2.72021,-12.05,-0.64,-3.68,0.36,-0.85,0.01,,,
201005,IBEX.GI,-10.796592,-12.05,-0.64,-3.68,0.36,-0.85,0.01,,,
201006,ATX.GI,-5.936936,-0.95,-0.14,-2.26,-1.14,-0.89,0.01,,,
201006,BFX.GI,-2.724416,-0.95,-0.14,-2.26,-1.14,-0.89,0.01,,,
201006,HEX.GI,-3.687908,-0.95,-0.14,-2.26,-1.14,-0.89,0.01,,,
201006,FCHI.GI,-1.843732,-0.95,-0.14,-2.26,-1.14,-0.89,0.01,,,
201006,GDAXI.GI,0.019952,-0.95,-0.14,-2.26,-1.14,-0.89,0.01,,,
201006,ASE.GI,-7.516218,-0.95,-0.14,-2.26,-1.14,-0.89,0.01,,,
201006,ISEQ.GI,-2.341826,-0.95,-0.14,-2.26,-1.14,-0.89,0.01,,,
201006,ITLMS.GI,-1.394024,-0.95,-0.14,-2.26,-1.14,-0.89,0.01,,,
201006,AEX.GI,-1.212972,-0.95,-0.14,-2.26,-1.14,-0.89,0.01,,,
201006,BVLX.GI,0.593765,-0.95,-0.14,-2.26,-1.14,-0.89,0.01,,,
201006,IBEX.GI,-1.025707,-0.95,-0.14,-2.26,-1.14,-0.89,0.01,,,
201007,ATX.GI,8.998596,11.86,-1.66,4.89,-2.77,1.19,0.01,,,
201007,BFX.GI,5.479504,11.86,-1.66,4.89,-2.77,1.19,0.01,,,
201007,HEX.GI,6.185371,11.86,-1.66,4.89,-2.77,1.19,0.01,,,
201007,FCHI.GI,5.816335,11.86,-1.66,4.89,-2.77,1.19,0.01,,,
201007,GDAXI.GI,3.058409,11.86,-1.66,4.89,-2.77,1.19,0.01,,,
201007,ASE.GI,17.274895,11.86,-1.66,4.89,-2.77,1.19,0.01,,,
201007,ISEQ.GI,1.274547,11.86,-1.66,4.89,-2.77,1.19,0.01,,,
201007,ITLMS.GI,8.02138,11.86,-1.66,4.89,-2.77,1.19,0.01,,,
201007,AEX.GI,4.365393,11.86,-1.66,4.89,-2.77,1.19,0.01,,,
201007,BVLX.GI,3.956725,11.86,-1.66,4.89,-2.77,1.19,0.01,,,
201007,IBEX.GI,13.347151,11.86,-1.66,4.89,-2.77,1.19,0.01,,,
201008,ATX.GI,-3.294872,-4.22,-0.07,-2.75,2.37,-2.17,0.01,,,
201008,BFX.GI,-2.37715,-4.22,-0.07,-2.75,2.37,-2.17,0.01,,,
201008,HEX.GI,-1.657504,-4.22,-0.07,-2.75,2.37,-2.17,0.01,,,
201008,FCHI.GI,-4.181832,-4.22,-0.07,-2.75,2.37,-2.17,0.01,,,
201008,GDAXI.GI,-3.623147,-4.22,-0.07,-2.75,2.37,-2.17,0.01,,,
201008,ASE.GI,-7.52506,-4.22,-0.07,-2.75,2.37,-2.17,0.01,,,
201008,ISEQ.GI,-7.254679,-4.22,-0.07,-2.75,2.37,-2.17,0.01,,,
201008,ITLMS.GI,-5.340024,-4.22,-0.07,-2.75,2.37,-2.17,0.01,,,
201008,AEX.GI,-4.285628,-4.22,-0.07,-2.75,2.37,-2.17,0.01,,,
201008,BVLX.GI,0.07469,-4.22,-0.07,-2.75,2.37,-2.17,0.01,,,
201008,IBEX.GI,-2.979104,-4.22,-0.07,-2.75,2.37,-2.17,0.01,,,
201009,ATX.GI,5.812191,11.53,0.96,-0.04,-0.66,1.56,0.01,,,
201009,BFX.GI,5.382387,11.53,0.96,-0.04,-0.66,1.56,0.01,,,
201009,HEX.GI,8.701573,11.53,0.96,-0.04,-0.66,1.56,0.01,,,
201009,FCHI.GI,6.428058,11.53,0.96,-0.04,-0.66,1.56,0.01,,,
201009,GDAXI.GI,5.127236,11.53,0.96,-0.04,-0.66,1.56,0.01,,,
201009,ASE.GI,-5.424293,11.53,0.96,-0.04,-0.66,1.56,0.01,,,
201009,ISEQ.GI,-1.023722,11.53,0.96,-0.04,-0.66,1.56,0.01,,,
201009,ITLMS.GI,3.845586,11.53,0.96,-0.04,-0.66,1.56,0.01,,,
201009,AEX.GI,5.662464,11.53,0.96,-0.04,-0.66,1.56,0.01,,,
201009,BVLX.GI,1.121794,11.53,0.96,-0.04,-0.66,1.56,0.01,,,
201009,IBEX.GI,3.214882,11.53,0.96,-0.04,-0.66,1.56,0.01,,,
201010,ATX.GI,4.97476,4.96,0.6,0.27,1.4,-0.4,0.01,,,
201010,BFX.GI,3.44978,4.96,0.6,0.27,1.4,-0.4,0.01,,,
201010,HEX.GI,1.862542,4.96,0.6,0.27,1.4,-0.4,0.01,,,
201010,FCHI.GI,3.184772,4.96,0.6,0.27,1.4,-0.4,0.01,,,
201010,GDAXI.GI,5.977666,4.96,0.6,0.27,1.4,-0.4,0.01,,,
201010,ASE.GI,5.192925,4.96,0.6,0.27,1.4,-0.4,0.01,,,
201010,ISEQ.GI,0.301549,4.96,0.6,0.27,1.4,-0.4,0.01,,,
201010,ITLMS.GI,4.503002,4.96,0.6,0.27,1.4,-0.4,0.01,,,
201010,AEX.GI,0.849308,4.96,0.6,0.27,1.4,-0.4,0.01,,,
201010,BVLX.GI,7.42127,4.96,0.6,0.27,1.4,-0.4,0.01,,,
201010,IBEX.GI,2.837986,4.96,0.6,0.27,1.4,-0.4,0.01,,,
201011,ATX.GI,-2.27018,-8.01,1.14,-3.15,1.28,0.04,0.01,,,
201011,BFX.GI,-6.455225,-8.01,1.14,-3.15,1.28,0.04,0.01,,,
201011,HEX.GI,-2.156799,-8.01,1.14,-3.15,1.28,0.04,0.01,,,
201011,FCHI.GI,-5.818704,-8.01,1.14,-3.15,1.28,0.04,0.01,,,
201011,GDAXI.GI,1.319726,-8.01,1.14,-3.15,1.28,0.04,0.01,,,
201011,ASE.GI,-8.25627,-8.01,1.14,-3.15,1.28,0.04,0.01,,,
201011,ISEQ.GI,-1.424979,-8.01,1.14,-3.15,1.28,0.04,0.01,,,
201011,ITLMS.GI,-10.276287,-8.01,1.14,-3.15,1.28,0.04,0.01,,,
201011,AEX.GI,-2.911959,-8.01,1.14,-3.15,1.28,0.04,0.01,,,
201011,BVLX.GI,-9.144001,-8.01,1.14,-3.15,1.28,0.04,0.01,,,
201011,IBEX.GI,-14.294962,-8.01,1.14,-3.15,1.28,0.04,0.01,,,
201012,ATX.GI,11.38907,9.01,2.17,1.27,-1.68,1.11,0.01,,,
201012,BFX.GI,2.89171,9.01,2.17,1.27,-1.68,1.11,0.01,,,
201012,HEX.GI,8.342112,9.01,2.17,1.27,-1.68,1.11,0.01,,,
201012,FCHI.GI,5.382723,9.01,2.17,1.27,-1.68,1.11,0.01,,,
201012,GDAXI.GI,3.374454,9.01,2.17,1.27,-1.68,1.11,0.01,,,
201012,ASE.GI,-0.403615,9.01,2.17,1.27,-1.68,1.11,0.01,,,
201012,ISEQ.GI,9.036281,9.01,2.17,1.27,-1.68,1.11,0.01,,,
201012,ITLMS.GI,5.828182,9.01,2.17,1.27,-1.68,1.11,0.01,,,
201012,AEX.GI,8.295409,9.01,2.17,1.27,-1.68,1.11,0.01,,,
201012,BVLX.GI,5.021529,9.01,2.17,1.27,-1.68,1.11,0.01,,,
201012,IBEX.GI,6.387042,9.01,2.17,1.27,-1.68,1.11,0.01,,,
201101,ATX.GI,-0.644179,3.66,-0.31,5.19,-2.77,1.04,0.01,,,
201101,BFX.GI,2.330722,3.66,-0.31,5.19,-2.77,1.04,0.01,,,
201101,HEX.GI,1.631188,3.66,-0.31,5.19,-2.77,1.04,0.01,,,
201101,FCHI.GI,5.275469,3.66,-0.31,5.19,-2.77,1.04,0.01,,,
201101,GDAXI.GI,2.361665,3.66,-0.31,5.19,-2.77,1.04,0.01,,,
201101,ASE.GI,12.685121,3.66,-0.31,5.19,-2.77,1.04,0.01,,,
201101,ISEQ.GI,-1.119199,3.66,-0.31,5.19,-2.77,1.04,0.01,,,
201101,ITLMS.GI,8.200609,3.66,-0.31,5.19,-2.77,1.04,0.01,,,
201101,AEX.GI,1.742956,3.66,-0.31,5.19,-2.77,1.04,0.01,,,
201101,BVLX.GI,2.911105,3.66,-0.31,5.19,-2.77,1.04,0.01,,,
201101,IBEX.GI,9.604325,3.66,-0.31,5.19,-2.77,1.04,0.01,,,
201102,ATX.GI,0.348608,3.05,-1.11,0.74,0.36,-0.04,0.01,,,
201102,BFX.GI,2.591807,3.05,-1.11,0.74,0.36,-0.04,0.01,,,
201102,HEX.GI,-4.050788,3.05,-1.11,0.74,0.36,-0.04,0.01,,,
201102,FCHI.GI,2.617651,3.05,-1.11,0.74,0.36,-0.04,0.01,,,
201102,GDAXI.GI,2.752957,3.05,-1.11,0.74,0.36,-0.04,0.01,,,
201102,ASE.GI,-1.031821,3.05,-1.11,0.74,0.36,-0.04,0.01,,,
201102,ISEQ.GI,4.337127,3.05,-1.11,0.74,0.36,-0.04,0.01,,,
201102,ITLMS.GI,1.871715,3.05,-1.11,0.74,0.36,-0.04,0.01,,,
201102,AEX.GI,2.322938,3.05,-1.11,0.74,0.36,-0.04,0.01,,,
201102,BVLX.GI,1.674622,3.05,-1.11,0.74,0.36,-0.04,0.01,,,
201102,IBEX.GI,0.414584,3.05,-1.11,0.74,0.36,-0.04,0.01,,,
201103,ATX.GI,-0.471024,-0.17,2.11,-1.74,2.22,-0.31,0.01,,,
201103,BFX.GI,-1.659346,-0.17,2.11,-1.74,2.22,-0.31,0.01,,,
201103,HEX.GI,0.647532,-0.17,2.11,-1.74,2.22,-0.31,0.01,,,
201103,FCHI.GI,-2.947924,-0.17,2.11,-1.74,2.22,-0.31,0.01,,,
201103,GDAXI.GI,-3.176565,-0.17,2.11,-1.74,2.22,-0.31,0.01,,,
201103,ASE.GI,-2.642594,-0.17,2.11,-1.74,2.22,-0.31,0.01,,,
201103,ISEQ.GI,-3.421086,-0.17,2.11,-1.74,2.22,-0.31,0.01,,,
201103,ITLMS.GI,-2.698938,-0.17,2.11,-1.74,2.22,-0.31,0.01,,,
201103,AEX.GI,-0.950885,-0.17,2.11,-1.74,2.22,-0.31,0.01,,,
201103,BVLX.GI,-1.467273,-0.17,2.11,-1.74,2.22,-0.31,0.01,,,
201103,IBEX.GI,-2.527924,-0.17,2.11,-1.74,2.22,-0.31,0.01,,,
201104,ATX.GI,-1.253565,8.11,-0.97,-1,1.05,0.66,0,,,
201104,BFX.GI,3.9881,8.11,-0.97,-1,1.05,0.66,0,,,
201104,HEX.GI,-0.011835,8.11,-0.97,-1,1.05,0.66,0,,,
201104,FCHI.GI,2.951484,8.11,-0.97,-1,1.05,0.66,0,,,
201104,GDAXI.GI,6.71963,8.11,-0.97,-1,1.05,0.66,0,,,
201104,ASE.GI,-6.549027,8.11,-0.97,-1,1.05,0.66,0,,,
201104,ISEQ.GI,4.538197,8.11,-0.97,-1,1.05,0.66,0,,,
201104,ITLMS.GI,3.010779,8.11,-0.97,-1,1.05,0.66,0,,,
201104,AEX.GI,-1.553526,8.11,-0.97,-1,1.05,0.66,0,,,
201104,BVLX.GI,0,8.11,-0.97,-1,1.05,0.66,0,,,
201104,IBEX.GI,2.859169,8.11,-0.97,-1,1.05,0.66,0,,,
201105,ATX.GI,-2.061454,-3.07,0.28,-2.32,1.79,-0.64,0,,,
201105,BFX.GI,-2.912576,-3.07,0.28,-2.32,1.79,-0.64,0,,,
201105,HEX.GI,-5.147933,-3.07,0.28,-2.32,1.79,-0.64,0,,,
201105,FCHI.GI,-2.434428,-3.07,0.28,-2.32,1.79,-0.64,0,,,
201105,GDAXI.GI,-2.937936,-3.07,0.28,-2.32,1.79,-0.64,0,,,
201105,ASE.GI,-8.72617,-3.07,0.28,-2.32,1.79,-0.64,0,,,
201105,ISEQ.GI,-1.184625,-3.07,0.28,-2.32,1.79,-0.64,0,,,
201105,ITLMS.GI,-5.400202,-3.07,0.28,-2.32,1.79,-0.64,0,,,
201105,AEX.GI,-2.917153,-3.07,0.28,-2.32,1.79,-0.64,0,,,
201105,BVLX.GI,0,-3.07,0.28,-2.32,1.79,-0.64,0,,,
201105,IBEX.GI,-3.703499,-3.07,0.28,-2.32,1.79,-0.64,0,,,
201106,ATX.GI,-0.740839,-2.06,-1.23,0.26,1.29,-0.63,0,,,
201106,BFX.GI,-4.283572,-2.06,-1.23,0.26,1.29,-0.63,0,,,
201106,HEX.GI,-5.822456,-2.06,-1.23,0.26,1.29,-0.63,0,,,
201106,FCHI.GI,-0.617179,-2.06,-1.23,0.26,1.29,-0.63,0,,,
201106,GDAXI.GI,1.1318,-2.06,-1.23,0.26,1.29,-0.63,0,,,
201106,ASE.GI,-2.321568,-2.06,-1.23,0.26,1.29,-0.63,0,,,
201106,ISEQ.GI,-0.548228,-2.06,-1.23,0.26,1.29,-0.63,0,,,
201106,ITLMS.GI,-4.421534,-2.06,-1.23,0.26,1.29,-0.63,0,,,
201106,AEX.GI,-2.801625,-2.06,-1.23,0.26,1.29,-0.63,0,,,
201106,BVLX.GI,0,-2.06,-1.23,0.26,1.29,-0.63,0,,,
201106,IBEX.GI,-1.108247,-2.06,-1.23,0.26,1.29,-0.63,0,,,
201107,ATX.GI,-5.6171,-3.33,0.32,-4.01,1.66,-0.53,0,,,
201107,BFX.GI,-5.655412,-3.33,0.32,-4.01,1.66,-0.53,0,,,
201107,HEX.GI,-8.338122,-3.33,0.32,-4.01,1.66,-0.53,0,,,
201107,FCHI.GI,-7.77056,-3.33,0.32,-4.01,1.66,-0.53,0,,,
201107,GDAXI.GI,-2.94825,-3.33,0.32,-4.01,1.66,-0.53,0,,,
201107,ASE.GI,-5.856645,-3.33,0.32,-4.01,1.66,-0.53,0,,,
201107,ISEQ.GI,-4.46993,-3.33,0.32,-4.01,1.66,-0.53,0,,,
201107,ITLMS.GI,-8.463514,-3.33,0.32,-4.01,1.66,-0.53,0,,,
201107,AEX.GI,-3.070808,-3.33,0.32,-4.01,1.66,-0.53,0,,,
201107,BVLX.GI,0,-3.33,0.32,-4.01,1.66,-0.53,0,,,
201107,IBEX.GI,-7.038678,-3.33,0.32,-4.01,1.66,-0.53,0,,,
201108,ATX.GI,-12.68439,-10.11,0.79,-3.7,3.06,-0.88,0.01,,,
201108,BFX.GI,-6.559707,-10.11,0.79,-3.7,3.06,-0.88,0.01,,,
201108,HEX.GI,-6.314545,-10.11,0.79,-3.7,3.06,-0.88,0.01,,,
201108,FCHI.GI,-11.326873,-10.11,0.79,-3.7,3.06,-0.88,0.01,,,
201108,GDAXI.GI,-19.192124,-10.11,0.79,-3.7,3.06,-0.88,0.01,,,
201108,ASE.GI,-23.931404,-10.11,0.79,-3.7,3.06,-0.88,0.01,,,
201108,ISEQ.GI,-8.665216,-10.11,0.79,-3.7,3.06,-0.88,0.01,,,
201108,ITLMS.GI,-13.974108,-10.11,0.79,-3.7,3.06,-0.88,0.01,,,
201108,AEX.GI,-11.023024,-10.11,0.79,-3.7,3.06,-0.88,0.01,,,
201108,BVLX.GI,-13.300907,-10.11,0.79,-3.7,3.06,-0.88,0.01,,,
201108,IBEX.GI,-9.470755,-10.11,0.79,-3.7,3.06,-0.88,0.01,,,
201109,ATX.GI,-14.571355,-11.6,-1.04,-1.87,1.79,1.56,0,,,
201109,BFX.GI,-6.023246,-11.6,-1.04,-1.87,1.79,1.56,0,,,
201109,HEX.GI,-8.599956,-11.6,-1.04,-1.87,1.79,1.56,0,,,
201109,FCHI.GI,-8.437834,-11.6,-1.04,-1.87,1.79,1.56,0,,,
201109,GDAXI.GI,-4.88915,-11.6,-1.04,-1.87,1.79,1.56,0,,,
201109,ASE.GI,-12.834341,-11.6,-1.04,-1.87,1.79,1.56,0,,,
201109,ISEQ.GI,-2.857021,-11.6,-1.04,-1.87,1.79,1.56,0,,,
201109,ITLMS.GI,-5.454242,-11.6,-1.04,-1.87,1.79,1.56,0,,,
201109,AEX.GI,-4.352576,-11.6,-1.04,-1.87,1.79,1.56,0,,,
201109,BVLX.GI,-5.814441,-11.6,-1.04,-1.87,1.79,1.56,0,,,
201109,IBEX.GI,-1.972794,-11.6,-1.04,-1.87,1.79,1.56,0,,,
201110,ATX.GI,1.843058,10.97,-3.35,-1.34,1.22,-2.99,0,,,
201110,BFX.GI,0.370669,10.97,-3.35,-1.34,1.22,-2.99,0,,,
201110,HEX.GI,8.661384,10.97,-3.35,-1.34,1.22,-2.99,0,,,
201110,FCHI.GI,8.748608,10.97,-3.35,-1.34,1.22,-2.99,0,,,
201110,GDAXI.GI,11.619732,10.97,-3.35,-1.34,1.22,-2.99,0,,,
201110,ASE.GI,1.272513,10.97,-3.35,-1.34,1.22,-2.99,0,,,
201110,ISEQ.GI,8.847511,10.97,-3.35,-1.34,1.22,-2.99,0,,,
201110,ITLMS.GI,8.098965,10.97,-3.35,-1.34,1.22,-2.99,0,,,
201110,AEX.GI,9.750874,10.97,-3.35,-1.34,1.22,-2.99,0,,,
201110,BVLX.GI,0.807729,10.97,-3.35,-1.34,1.22,-2.99,0,,,
201110,IBEX.GI,4.777338,10.97,-3.35,-1.34,1.22,-2.99,0,,,
201111,ATX.GI,-6.898047,-4.84,-2.56,-3.37,2.68,-0.24,0,,,
201111,BFX.GI,-3.049299,-4.84,-2.56,-3.37,2.68,-0.24,0,,,
201111,HEX.GI,-2.674394,-4.84,-2.56,-3.37,2.68,-0.24,0,,,
201111,FCHI.GI,-2.720455,-4.84,-2.56,-3.37,2.68,-0.24,0,,,
201111,GDAXI.GI,-0.854862,-4.84,-2.56,-3.37,2.68,-0.24,0,,,
201111,ASE.GI,-15.628633,-4.84,-2.56,-3.37,2.68,-0.24,0,,,
201111,ISEQ.GI,0.895158,-4.84,-2.56,-3.37,2.68,-0.24,0,,,
201111,ITLMS.GI,-4.779783,-4.84,-2.56,-3.37,2.68,-0.24,0,,,
201111,AEX.GI,-2.543089,-4.84,-2.56,-3.37,2.68,-0.24,0,,,
201111,BVLX.GI,-6.023064,-4.84,-2.56,-3.37,2.68,-0.24,0,,,
201111,IBEX.GI,-5.643837,-4.84,-2.56,-3.37,2.68,-0.24,0,,,
201112,ATX.GI,2.424049,-2.2,-0.94,-0.97,0.12,0.4,0,,,
201112,BFX.GI,0.456617,-2.2,-0.94,-0.97,0.12,0.4,0,,,
201112,HEX.GI,-3.948558,-2.2,-0.94,-0.97,0.12,0.4,0,,,
201112,FCHI.GI,0.164521,-2.2,-0.94,-0.97,0.12,0.4,0,,,
201112,GDAXI.GI,-3.128511,-2.2,-0.94,-0.97,0.12,0.4,0,,,
201112,ASE.GI,-0.262383,-2.2,-0.94,-0.97,0.12,0.4,0,,,
201112,ISEQ.GI,5.557192,-2.2,-0.94,-0.97,0.12,0.4,0,,,
201112,ITLMS.GI,-1.097688,-2.2,-0.94,-0.97,0.12,0.4,0,,,
201112,AEX.GI,4.267886,-2.2,-0.94,-0.97,0.12,0.4,0,,,
201112,BVLX.GI,-0.16306,-2.2,-0.94,-0.97,0.12,0.4,0,,,
201112,IBEX.GI,1.38233,-2.2,-0.94,-0.97,0.12,0.4,0,,,
201201,ATX.GI,9.769623,5.67,2.68,0.83,-1.94,-2.27,0,,,
201201,BFX.GI,5.921994,5.67,2.68,0.83,-1.94,-2.27,0,,,
201201,HEX.GI,7.649961,5.67,2.68,0.83,-1.94,-2.27,0,,,
201201,FCHI.GI,4.39077,5.67,2.68,0.83,-1.94,-2.27,0,,,
201201,GDAXI.GI,9.503675,5.67,2.68,0.83,-1.94,-2.27,0,,,
201201,ASE.GI,16.989506,5.67,2.68,0.83,-1.94,-2.27,0,,,
201201,ISEQ.GI,3.651846,5.67,2.68,0.83,-1.94,-2.27,0,,,
201201,ITLMS.GI,5.827075,5.67,2.68,0.83,-1.94,-2.27,0,,,
201201,AEX.GI,1.920184,5.67,2.68,0.83,-1.94,-2.27,0,,,
201201,BVLX.GI,-2.430056,5.67,2.68,0.83,-1.94,-2.27,0,,,
201201,IBEX.GI,-0.666565,5.67,2.68,0.83,-1.94,-2.27,0,,,
201202,ATX.GI,5.759238,6.41,1.26,-0.28,-1.16,-0.64,0,,,
201202,BFX.GI,3.129418,6.41,1.26,-0.28,-1.16,-0.64,0,,,
201202,HEX.GI,6.423209,6.41,1.26,-0.28,-1.16,-0.64,0,,,
201202,FCHI.GI,4.665686,6.41,1.26,-0.28,-1.16,-0.64,0,,,
201202,GDAXI.GI,6.14918,6.41,1.26,-0.28,-1.16,-0.64,0,,,
201202,ASE.GI,-6.586518,6.41,1.26,-0.28,-1.16,-0.64,0,,,
201202,ISEQ.GI,6.667021,6.41,1.26,-0.28,-1.16,-0.64,0,,,
201202,ITLMS.GI,3.434996,6.41,1.26,-0.28,-1.16,-0.64,0,,,
201202,AEX.GI,1.814928,6.41,1.26,-0.28,-1.16,-0.64,0,,,
201202,BVLX.GI,4.085551,6.41,1.26,-0.28,-1.16,-0.64,0,,,
201202,IBEX.GI,-0.508861,6.41,1.26,-0.28,-1.16,-0.64,0,,,
201203,ATX.GI,-1.685731,0.02,0.78,-1.65,0.78,1.83,0,,,
201203,BFX.GI,2.117441,0.02,0.78,-1.65,0.78,1.83,0,,,
201203,HEX.GI,-1.624287,0.02,0.78,-1.65,0.78,1.83,0,,,
201203,FCHI.GI,-0.829556,0.02,0.78,-1.65,0.78,1.83,0,,,
201203,GDAXI.GI,1.323643,0.02,0.78,-1.65,0.78,1.83,0,,,
201203,ASE.GI,-1.971517,0.02,0.78,-1.65,0.78,1.83,0,,,
201203,ISEQ.GI,1.449045,0.02,0.78,-1.65,0.78,1.83,0,,,
201203,ITLMS.GI,-2.023711,0.02,0.78,-1.65,0.78,1.83,0,,,
201203,AEX.GI,-0.228219,0.02,0.78,-1.65,0.78,1.83,0,,,
201203,BVLX.GI,-0.558339,0.02,0.78,-1.65,0.78,1.83,0,,,
201203,IBEX.GI,-5.408757,0.02,0.78,-1.65,0.78,1.83,0,,,
201204,ATX.GI,-1.858216,-2.23,1.15,-4.2,2.31,-0.56,0,,,
201204,BFX.GI,-4.974506,-2.23,1.15,-4.2,2.31,-0.56,0,,,
201204,HEX.GI,-6.378089,-2.23,1.15,-4.2,2.31,-0.56,0,,,
201204,FCHI.GI,-6.163017,-2.23,1.15,-4.2,2.31,-0.56,0,,,
201204,GDAXI.GI,-2.672298,-2.23,1.15,-4.2,2.31,-0.56,0,,,
201204,ASE.GI,-3.981178,-2.23,1.15,-4.2,2.31,-0.56,0,,,
201204,ISEQ.GI,-0.932773,-2.23,1.15,-4.2,2.31,-0.56,0,,,
201204,ITLMS.GI,-8.008975,-2.23,1.15,-4.2,2.31,-0.56,0,,,
201204,AEX.GI,-4.701555,-2.23,1.15,-4.2,2.31,-0.56,0,,,
201204,BVLX.GI,-4.09159,-2.23,1.15,-4.2,2.31,-0.56,0,,,
201204,IBEX.GI,-12.45005,-2.23,1.15,-4.2,2.31,-0.56,0,,,
201205,ATX.GI,-10.472217,-12.31,0.29,-2.5,2.76,1.72,0.01,,,
201205,BFX.GI,-5.201862,-12.31,0.29,-2.5,2.76,1.72,0.01,,,
201205,HEX.GI,-11.756315,-12.31,0.29,-2.5,2.76,1.72,0.01,,,
201205,FCHI.GI,-6.094061,-12.31,0.29,-2.5,2.76,1.72,0.01,,,
201205,GDAXI.GI,-7.347967,-12.31,0.29,-2.5,2.76,1.72,0.01,,,
201205,ASE.GI,-24.926062,-12.31,0.29,-2.5,2.76,1.72,0.01,,,
201205,ISEQ.GI,-4.571943,-12.31,0.29,-2.5,2.76,1.72,0.01,,,
201205,ITLMS.GI,-11.566328,-12.31,0.29,-2.5,2.76,1.72,0.01,,,
201205,AEX.GI,-5.906584,-12.31,0.29,-2.5,2.76,1.72,0.01,,,
201205,BVLX.GI,-9.39971,-12.31,0.29,-2.5,2.76,1.72,0.01,,,
201205,IBEX.GI,-13.139352,-12.31,0.29,-2.5,2.76,1.72,0.01,,,
201206,ATX.GI,4.12801,7.13,-4.36,3.07,0.18,2.13,0,,,
201206,BFX.GI,6.403924,7.13,-4.36,3.07,0.18,2.13,0,,,
201206,HEX.GI,1.751057,7.13,-4.36,3.07,0.18,2.13,0,,,
201206,FCHI.GI,5.954239,7.13,-4.36,3.07,0.18,2.13,0,,,
201206,GDAXI.GI,2.424821,7.13,-4.36,3.07,0.18,2.13,0,,,
201206,ASE.GI,16.311733,7.13,-4.36,3.07,0.18,2.13,0,,,
201206,ISEQ.GI,2.326594,7.13,-4.36,3.07,0.18,2.13,0,,,
201206,ITLMS.GI,9.806487,7.13,-4.36,3.07,0.18,2.13,0,,,
201206,AEX.GI,5.936089,7.13,-4.36,3.07,0.18,2.13,0,,,
201206,BVLX.GI,2.612527,7.13,-4.36,3.07,0.18,2.13,0,,,
201206,IBEX.GI,16.62452,7.13,-4.36,3.07,0.18,2.13,0,,,
201207,ATX.GI,1.997114,0.56,-1.38,-2.57,2.29,-2.04,0,,,
201207,BFX.GI,2.119293,0.56,-1.38,-2.57,2.29,-2.04,0,,,
201207,HEX.GI,2.989293,0.56,-1.38,-2.57,2.29,-2.04,0,,,
201207,FCHI.GI,2.972174,0.56,-1.38,-2.57,2.29,-2.04,0,,,
201207,GDAXI.GI,5.548075,0.56,-1.38,-2.57,2.29,-2.04,0,,,
201207,ASE.GI,-2.042018,0.56,-1.38,-2.57,2.29,-2.04,0,,,
